index,x,y,yaw,curvature,curvature_abs,offset_m,raceline_deviation_m,nudge_weight
409,-1.72663951502448,0.594555742277317,-0.10884510219227207,-0.02772460472354465,0.02772460472354465,0.0,0.0,0.0
410,-1.696810977075,0.59128361290959,-0.10973760967276182,-0.031761058116665276,0.031761058116665276,0.0,0.0,0.0
411,-1.66698555867372,0.587983054975994,-0.11074665892488535,-0.03549209311839413,0.03549209311839413,0.0,0.0,0.0
412,-1.63716365082164,0.584650731577602,-0.11185671824120343,-0.03849335727195336,0.03849335727195336,0.0,0.0,0.0
413,-1.60734560540244,0.581283962679675,-0.11305523883290536,-0.04138801442455443,0.04138801442455443,0.0,0.0,0.0
414,-1.57753176857932,0.577880164306472,-0.11434062238439324,-0.044282769810161986,0.044282769810161986,0.0,0.0,0.0
415,-1.54772248651548,0.574436752482251,-0.11571285158874174,-0.047176274736489596,0.047176274736489596,0.0,0.0,0.0
416,-1.51791810526883,0.570951144403479,-0.11716589510095053,-0.04966902646351696,0.04966902646351696,0.0,0.0,0.0
417,-1.48811893859297,0.567421116828846,-0.11867927311526717,-0.05119754729790158,0.05119754729790158,0.0,0.0,0.0
418,-1.45832522251175,0.563845311687654,-0.12023638914336039,-0.052584131574967795,0.052584131574967795,0.0,0.0,0.0
419,-1.42853718159545,0.560222498392564,-0.12183511554644262,-0.05397084972553055,0.05397084972553055,0.0,0.0,0.0
420,-1.39875504041437,0.556551446356239,-0.12347547752988391,-0.05535910355707399,0.05535910355707399,0.0,0.0,0.0
421,-1.36897902377104,0.552830923718493,-0.1251614801937593,-0.05701275179406314,0.05701275179406314,0.0,0.0,0.0
422,-1.33920939941426,0.549059463243736,-0.12690571934360736,-0.05924053095530022,0.05924053095530022,0.0,0.0,0.0
423,-1.30944652799315,0.545235088537837,-0.12871793777134022,-0.061543552061658145,0.061543552061658145,0.0,0.0,0.0
424,-1.27969078228666,0.541355756726843,-0.1305992676966278,-0.06384682827328708,0.06384682827328708,0.0,0.0,0.0
425,-1.24994253507373,0.537419424936805,-0.13254953215219673,-0.06613805187162598,0.06613805187162598,0.0,0.0,0.0
426,-1.22020215780384,0.533424061230249,-0.13455509114559414,-0.06753219542194558,0.06753219542194558,0.0,0.0,0.0
427,-1.19046992442552,0.529368435728635,-0.13658007887736953,-0.06743294580750951,0.06743294580750951,0.0,0.0,0.0
428,-1.16074594657314,0.525252653777458,-0.13859997342348906,-0.06719268815030308,0.06719268815030308,0.0,0.0,0.0
429,-1.13103032052379,0.521076947053703,-0.14061266368688577,-0.06695275200629171,0.06695275200629171,0.0,0.0,0.0
430,-1.10132314255454,0.516841547234357,-0.14261787738947315,-0.06669437334661048,0.06669437334661048,0.0,0.0,0.0
431,-1.07162450619934,0.512546702678881,-0.14460788725108817,-0.06593943019745843,0.06593943019745843,0.0,0.0,0.0
432,-1.04193443238483,0.508193103312573,-0.14656720442283797,-0.06464873178513889,0.06464873178513889,0.0,0.0,0.0
433,-1.01225286371404,0.503781915390141,-0.1484873948389418,-0.06333166811711796,0.06333166811711796,0.0,0.0,0.0
434,-0.982579738901592,0.499314328814005,-0.15036806699812552,-0.062014890596083116,0.062014890596083116,0.0,0.0,0.0
435,-0.952914996662111,0.494791533486584,-0.15220560717035048,-0.06045700346360927,0.06045700346360927,0.0,0.0,0.0
436,-0.923258538348182,0.490214933513303,-0.15395883836959778,-0.05639575946036082,0.05639575946036082,0.0,0.0,0.0
437,-0.893609877878161,0.485588154227189,-0.1555679643492216,-0.05085243526012064,0.05085243526012064,0.0,0.0,0.0
438,-0.863968299818563,0.480916135875156,-0.1570104592352923,-0.04528980276606839,0.04528980276606839,0.0,0.0,0.0
439,-0.834333085740939,0.476203835874747,-0.15828603570953775,-0.03972732066115963,0.03972732066115963,0.0,0.0,0.0
440,-0.804703517216843,0.471456211643502,-0.1593946210441064,-0.03415987086986823,0.03415987086986823,0.0,0.0,0.0
441,-0.775078862994146,0.466678223237255,-0.16033579625920705,-0.028569465730698372,0.028569465730698372,0.0,0.0,0.0
442,-0.745458334584639,0.461874842487359,-0.16110911965761268,-0.02297257896937311,0.02297257896937311,0.0,0.0,0.0
443,-0.715841127537623,0.457051044509225,-0.16171449399406854,-0.017375665203577736,0.017375665203577736,0.0,0.0,0.0
444,-0.686226437401704,0.452211804418404,-0.16215194756523454,-0.01178064966333607,0.01178064966333607,0.0,0.0,0.0
445,-0.656613459987712,0.447362095643005,-0.1624286267433056,-0.006660039505539577,0.006660039505539577,0.0,0.0,0.0
446,-0.627001456700991,0.442506469492078,-0.16256809944693235,-0.002635827474422266,0.002635827474422266,0.0,0.0,0.0
447,-0.597389840544825,0.43764850169964,-0.162589132528789,0.0012339709400987164,0.0012339709400987164,0.0,0.0,0.0
448,-0.567778045873474,0.43279163060024,-0.1624940427781128,0.005103769874005054,0.005103769874005054,0.0,0.0,0.0
449,-0.538165507041192,0.427939294528423,-0.16228283381705308,0.008973326099009886,0.008973326099009886,0.0,0.0,0.0
450,-0.508551658493973,0.423094931614545,-0.1619558472434561,0.012820355674610517,0.012820355674610517,0.0,0.0,0.0
451,-0.478935943277691,0.418261960846649,-0.16151403008577778,0.01662679189058253,0.01662679189058253,0.0,0.0,0.0
452,-0.44931781994075,0.413443766706018,-0.16095805505004385,0.020428984132694977,0.020428984132694977,0.0,0.0,0.0
453,-0.419696748655944,0.408643730058236,-0.16028798576884215,0.024231176501395495,0.024231176501395495,0.0,0.0,0.0
454,-0.390072189596054,0.403865231768887,-0.15950380777818832,0.02803431950485988,0.02803431950485988,0.0,0.0,0.0
455,-0.360443602917948,0.399111653587928,-0.158603455077325,0.03197419614728675,0.03197419614728675,0.0,0.0,0.0
456,-0.330810446537576,0.394386501629617,-0.1575807257318362,0.03619070097514803,0.03619070097514803,0.0,0.0,0.0
457,-0.301172173839471,0.389693533489907,-0.15643096700533216,0.04044068786585008,0.04044068786585008,0.0,0.0,0.0
458,-0.271528237661632,0.385036537096909,-0.1551536754668337,0.04469076729130182,0.04469076729130182,0.0,0.0,0.0
459,-0.241878090842042,0.380419300378735,-0.15374886069955557,0.04894010698167059,0.04894010698167059,0.0,0.0,0.0
460,-0.212221186350698,0.375845610584824,-0.1522232824203854,0.052739617941536004,0.052739617941536004,0.0,0.0,0.0
461,-0.182557054548546,0.371318857086537,-0.15060178333113736,0.05533318221018416,0.05533318221018416,0.0,0.0,0.0
462,-0.152885433310362,0.36684136239662,-0.14890545457047855,0.057726949664903084,0.057726949664903084,0.0,0.0,0.0
463,-0.123206094928812,0.36241527208043,-0.14713729114216545,0.06012091020982972,0.06012091020982972,0.0,0.0,0.0
464,-0.0935188116965643,0.358042731703322,-0.1452972875641716,0.06251502681923368,0.06251502681923368,0.0,0.0,0.0
465,-0.0638233559043721,0.353725886859739,-0.143381971722615,0.06514037011181918,0.06514037011181918,0.0,0.0,0.0
466,-0.0341194861058074,0.34946709146094,-0.14137609101974685,0.0685510942170032,0.0685510942170032,0.0,0.0,0.0
467,-0.00440691419890617,0.345269406923988,-0.13926535570066415,0.07212886564643052,0.07212886564643052,0.0,0.0,0.0
468,0.025314657813891,0.341136044727346,-0.13704725375540489,0.07570707738349627,0.07570707738349627,0.0,0.0,0.0
469,0.0550455279301491,0.337070216349477,-0.13472177472841548,0.07928553995820214,0.07928553995820214,0.0,0.0,0.0
470,0.0847859941426965,0.333075133242017,-0.13229533099199284,0.08243629048849443,0.08243629048849443,0.0,0.0,0.0
471,0.114536287428234,0.32915362712567,-0.12979690077279632,0.08408333538196261,0.08408333538196261,0.0,0.0,0.0
472,0.144296403163629,0.325307194750862,-0.1272539904965328,0.08540075270002283,0.08540075270002283,0.0,0.0,0.0
473,0.174066284979769,0.32153703966172,-0.12467153626739506,0.0867188605937999,0.0867188605937999,0.0,0.0,0.0
474,0.203845876507542,0.317844365402373,-0.12204952034596761,0.08803749814085496,0.08803749814085496,0.0,0.0,0.0
475,0.233635121366287,0.314230375441649,-0.11939065114404565,0.08917509311384023,0.08917509311384023,0.0,0.0,0.0
476,0.263433938385234,0.310696111534451,-0.1167061216250969,0.08974773046935866,0.08974773046935866,0.0,0.0,0.0
477,0.293242169182567,0.307242111763082,-0.11400604496227906,0.0902112806821502,0.0902112806821502,0.0,0.0,0.0
478,0.323059640387247,0.303868816430339,-0.11129204775301457,0.09067552120843321,0.09067552120843321,0.0,0.0,0.0
479,0.35288617862824,0.300576665839017,-0.10856411442474435,0.09114011359641674,0.09114011359641674,0.0,0.0,0.0
480,0.382721610501389,0.297366100016727,-0.10582485512827476,0.09143037970846807,0.09143037970846807,0.0,0.0,0.0
481,0.412565743774792,0.294237402558383,-0.10308388219665829,0.09125431171754511,0.09125431171754511,0.0,0.0,0.0
482,0.442418335961631,0.291190439509801,-0.10034933808202354,0.09100188955331157,0.09100188955331157,0.0,0.0,0.0
483,0.472279136280551,0.288225008000572,-0.09762235759195631,0.09075021175437684,0.09075021175437684,0.0,0.0,0.0
484,0.502147893950207,0.285340905160286,-0.0949029411430811,0.09049779996798128,0.09049779996798128,0.0,0.0,0.0
485,0.532024358104816,0.282537926774664,-0.09219725319551142,0.08983528098014015,0.08983528098014015,0.0,0.0,0.0
486,0.561908254674704,0.279815499241278,-0.0895259588659783,0.0882055183325248,0.0882055183325248,0.0,0.0,0.0
487,0.591799254932406,0.277172178848265,-0.08690565269910802,0.0864369518202913,0.0864369518202913,0.0,0.0,0.0
488,0.621697022285757,0.274606396683941,-0.0843384083715415,0.08466893743141425,0.08466893743141425,0.0,0.0,0.0
489,0.651601220142596,0.272116583836624,-0.08182419288537623,0.08290258879412205,0.08290258879412205,0.0,0.0,0.0
490,0.681511512055723,0.269701172295933,-0.07936002006380775,0.08133364673447294,0.08133364673447294,0.0,0.0,0.0
491,0.711427589793947,0.26735876948595,-0.07693646089380302,0.08019575438372083,0.08019575438372083,0.0,0.0,0.0
492,0.741349206886926,0.265088366832067,-0.07454618765065472,0.07911521861347942,0.07911521861347942,0.0,0.0,0.0
493,0.771276125039189,0.262889006587296,-0.07218833317109355,0.07803509767364313,0.07803509767364313,0.0,0.0,0.0
494,0.801208105955262,0.260759731004647,-0.06986292891988322,0.07695246607450422,0.07695246607450422,0.0,0.0,0.0
495,0.831144911239231,0.258699579655022,-0.06757755462628558,0.07536716083274225,0.07536716083274225,0.0,0.0,0.0
496,0.861086285532997,0.256707139148961,-0.06535573038639553,0.07271690058258275,0.07271690058258275,0.0,0.0,0.0
497,0.891031937566955,0.254780037111504,-0.06321546597480651,0.06993124367125143,0.06993124367125143,0.0,0.0,0.0
498,0.920981571498607,0.252915779052701,-0.061158787365106757,0.06714594544460312,0.06714594544460312,0.0,0.0,0.0
499,0.950934891485457,0.251111870482598,-0.0591857977887533,0.06435346147059946,0.06435346147059946,0.0,0.0,0.0
500,0.980891601520057,0.249365810030419,-0.05731449372651231,0.060368736911115904,0.060368736911115904,0.0,0.0,0.0
501,1.01085137984199,0.247674022073851,-0.055599925066724454,0.05390714755154595,0.05390714755154595,0.0,0.0,0.0
502,1.04081385120894,0.246030700063497,-0.05408388152755333,0.04713710868821849,0.04713710868821849,0.0,0.0,0.0
503,1.07077863372086,0.24442975973036,-0.05277098910196099,0.04036712504991053,0.04036712504991053,0.0,0.0,0.0
504,1.10074534547769,0.242865116805441,-0.051661208248783175,0.03359972556321838,0.03359972556321838,0.0,0.0,0.0
505,1.1307136048592,0.24133068919809,-0.05074915850394685,0.027188373627291724,0.027188373627291724,0.0,0.0,0.0
506,1.16068307120113,0.239820713616588,-0.05001858828174783,0.021504145135042684,0.021504145135042684,0.0,0.0,0.0
507,1.19065348751522,0.23833007809959,-0.04945725668035298,0.0159086434002656,0.0159086434002656,0.0,0.0,0.0
508,1.22062460703026,0.236853750214529,-0.0490638324148043,0.010313118868911121,0.010313118868911121,0.0,0.0,0.0
509,1.25059618297502,0.235386697528841,-0.04883830608721819,0.004718232172738076,0.004718232172738076,0.0,0.0,0.0
510,1.28056796860302,0.233923888187411,-0.04877933955589547,-0.0007881071910915583,0.0007881071910915583,0.0,0.0,0.0
511,1.31053972058045,0.232460369994255,-0.048882931283983744,-0.0061162907816338374,0.0061162907816338374,0.0,0.0,0.0
512,1.34051120243979,0.230991351028747,-0.04914608782208889,-0.011423116025200077,0.011423116025200077,0.0,0.0,0.0
513,1.37048217853677,0.229512058586142,-0.04956848869734072,-0.016729937480128226,0.016729937480128226,0.0,0.0,0.0
514,1.40045241322712,0.228017719961699,-0.050150109290999834,-0.022035110776639583,0.022035110776639583,0.0,0.0,0.0
