index,x,y,yaw,curvature,curvature_abs
132,1.743498416334573,-0.4772941954345368,1.7743598784106225,2.0184459587816517,2.0184459587816517
133,1.732348251455054,-0.4335773305277789,1.8661810014051339,2.0420178847146975,2.0420178847146975
134,1.7173796623440063,-0.39145812575066585,1.9577081309012172,2.0436727845077947,2.0436727845077947
135,1.6987403939281132,-0.35109383541284434,2.0484855980568684,2.031032099732304,2.031032099732304
136,1.6765781911340587,-0.31264171382396405,2.1382617114892333,2.006542412483952,2.006542412483952
137,1.651040798888525,-0.27625901529367153,2.2268630288865676,1.972712665024135,1.972712665024135
138,1.6222759621181964,-0.24210299413161646,2.314186317235259,1.931868788433225,1.931868788433225
139,1.5904314257497536,-0.2103309046474454,2.4001862857005283,1.885988947336017,1.885988947336017
140,1.5556549347098825,-0.18110000115080738,2.484861092453818,1.8366200291867534,1.8366200291867534
141,1.5180942339252652,-0.1545675379513509,2.5682373502738427,1.7848628561356985,1.7848628561356985
142,1.4778970683225843,-0.130890769358723,2.6503313306747205,1.7303543555605092,1.7303543555605092
143,1.435211793175077,-0.11022465212645205,2.729479489314462,1.6043632616332237,1.6043632616332237
144,1.3902285514925226,-0.09256683947381791,2.801405894722858,1.373104671484185,1.373104671484185
145,1.3432054170916818,-0.07765926950113813,2.863594690262358,1.1517719230207664,1.1517719230207664
146,1.2944066928795637,-0.06522043185248566,2.9165264531463255,0.9550215870423742,0.9550215870423742
147,1.2440966817631818,-0.054968816171934595,2.961014716230429,0.7826242760290897,0.7826242760290897
148,1.1925396866495452,-0.04662291210355814,2.997844727304603,0.6319449099356086,0.6319449099356086
149,1.1400000104456671,-0.039901209291430186,3.0277115864172375,0.49928301345387455,0.49928301345387455
150,1.086741956058557,-0.03452219737962408,3.051189775807122,0.38060909034133805,0.38060909034133805
151,1.0330298263952271,-0.030204366012213518,3.068720357871609,0.2718923626784345,0.2718923626784345
152,0.9791279243626898,-0.026666204833272165,3.0806063974931965,0.16917742105109312,0.16917742105109312
153,0.9253005528679544,-0.02362620348687347,3.087446817342291,0.08473652483339025,0.08473652483339025
